month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
201905,94087,"sunnyvale, ca",NULL,1790050,-0.0479,-0.0579,43,0.4333,0.6538,17,-0.1707,0.0625,48,0.3333,0.2,0,NULL,NULL,20,4,4,29,-0.0333,-0.2368,1070.616397,0.0032,-0.0678,1550,-0.064,-0.0267,1718750,-0.0692,-0.0903,72,0.2,0.125,0.6744,-0.3256,-0.7871
201905,94015,"daly city, ca",NULL,976550,-0.0056,-0.0225,22,0.4667,0,8,-0.7143,-0.2381,44,1.2,0.2222,0,NULL,NULL,0,NULL,-1,45,0.0714,-0.0426,675.8501715,-0.033,-0.0437,1270,-0.0662,-0.073,921421,-0.0386,-0.1549,67,0.1754,-0.029,2.0455,-0.7545,-0.0909
201905,94583,"san ramon, ca",NULL,964500,0.0152,-0.1062,66,0.2453,1.2759,28.5,0.3256,0.5833,52,-0.0714,0.3,0,NULL,NULL,24,0.2,5,51,-0.0377,0.02,531.5665178,-0.0327,0.0478,1846,0.0293,-0.0986,1108104,0.0165,-0.0246,117,0.1038,0.481,0.7727,-0.2273,-0.9514
201905,94945,"novato, ca",NULL,1099050,-0.1278,-0.2007,31,0.0333,0.4091,37,0.3704,0.6818,16,-0.2,0,0,NULL,NULL,8,-0.5,1,9,0,0,436.3294956,0.0304,-0.0302,2807,-0.0542,0.0065,1169202,-0.0789,-0.0616,40,0.0256,0.2903,0.2903,-0.0097,-0.1188
201905,94561,"oakley, ca",*,544450.5,0.0272,NULL,109,0.172,NULL,28.5,-0.1231,NULL,76,0.1875,0.1176,4,NULL,NULL,40,0.6667,1.5,78,0.0685,-0.037,259.7380906,0.0267,0.055,2113.5,-0.026,0.075,571427,-0.0222,0.0651,187,0.1265,0.3551,0.7156,-0.0693,-0.7055
201905,94085,"sunnyvale, ca",NULL,1408050,-0.0095,-0.029,29,0.5263,1.2308,20.5,-0.4225,1.1579,32,0.6,0.6,0,NULL,NULL,4,-0.5,NULL,25,0.1364,1.0833,866.6793493,-0.0049,-0.0543,1433,-0.0408,0.0464,1303550,-0.0066,-0.0771,54,0.3171,1.16,0.8621,-0.2958,-0.061
201905,94040,"mountain view, ca",*,1988050,0.0953,NULL,23,0.2778,NULL,12.5,-0.4565,NULL,36,0.8,2,0,NULL,NULL,12,2,NULL,36,0.125,0.6364,1093.711233,0.0877,-0.1598,1551,-0.0885,0.0873,1873895,0.0527,-0.0011,59,0.18,1.0345,1.5652,-0.2126,-1.5776
201905,94596,"walnut creek, ca",NULL,842550,0.1301,-0.0088,36,0.3333,0.125,25,-0.2424,0.1628,28,0.1667,-0.125,0,NULL,NULL,8,-0.3333,-0.3333,35,-0.0541,-0.125,590.2158829,0.0405,0.0019,1227,0.1099,-0.0451,907497,0.069,-0.0764,71,0.1094,-0.0139,0.9722,-0.3981,-0.2778
201905,94538,"fremont, ca",NULL,950000,0.0225,-0.0242,89,-0.0632,1.0227,31,0.6757,0.9375,80,-0.2593,0.1111,0,NULL,NULL,28,0.1667,6,85,0.0897,0.371,653.969009,-0.0145,-0.0558,1367.5,-0.0026,-0.0414,919273,0.0128,-0.0908,174,0.0058,0.6415,0.9551,0.134,-0.454
201905,94595,"walnut creek, ca",NULL,604050,-0.0242,0.0238,58,0.0741,-0.0794,24.5,-0.0926,0.0208,56,0.0769,0.0769,0,NULL,NULL,8,-0.5,-0.3333,66,0.1579,0.2692,462.5460377,0.0043,0.0146,1330.5,-0.0177,0.0597,732756,-0.0194,0.0339,124,0.1171,0.0783,1.1379,0.0824,0.3125
201905,94022,"los altos, ca",NULL,3998050,-0.1494,-0.3326,38,0.2258,0.4615,22.5,-0.3571,-0.2373,36,0.5,0.5,0,NULL,NULL,12,2,2,22,0.6923,0.1,1296.45315,-0.0559,0.0081,3213,-0.1465,-0.3074,6421566,-0.1297,-0.1293,60,0.3636,0.3043,0.5789,0.1596,-0.1903
201905,94133,"san francisco, ca",NULL,2447550,0.1125,0.0531,40,0.1111,1.3529,55.5,0.2333,0.48,20,1.5,1.5,0,NULL,NULL,8,0,NULL,11,-0.0833,0.2222,1364.590623,-0.0119,0.2662,1599,0.119,0.2696,3389721,0.3115,-0.0307,51,0.0625,0.9615,0.275,-0.0583,-0.2544
201905,94507,"alamo, ca",*,2046550,-0.0794,NULL,68,0.2364,NULL,39,-0.0714,NULL,48,0.7143,0.7143,0,NULL,NULL,20,0,0.6667,28,0.2174,0.0769,550,-0.0042,-0.0327,4123,-0.0277,-0.0141,3109746,-0.0857,-0.2188,96,0.2308,0.5,0.4118,-0.0064,-0.2724
201905,94545,"hayward, ca",NULL,699944,0.0013,-0.0313,35,0.6667,1.3333,19.5,0,0.3929,36,0.2857,0.125,0,NULL,NULL,8,1,NULL,24,-0.2258,-0.3143,504.3290043,0.0029,0.0775,1395.5,0.05,-0.0478,736091,0.0151,-0.0471,59,0.1346,0.18,0.6857,-0.7905,-1.6476
201905,94127,"san francisco, ca",NULL,1974550,0.0834,-0.1531,14,0.4,-0.125,12.5,0.0417,-0.5536,12,0,-0.25,0,NULL,NULL,0,NULL,NULL,13,-0.1333,-0.4091,882.5780317,0.0519,-0.055,1923.5,0.1888,-0.2653,2054201,0.0947,-0.1912,27,0.08,-0.2895,0.9286,-0.5714,-0.4464
201905,94306,"palo alto, ca",NULL,3445050,0.0098,0.2135,18,0.0588,0.2,31,0.9375,0.6757,8,-0.6,-0.7143,0,NULL,NULL,4,0,NULL,11,0.2222,-0.2667,1349.05031,-0.0755,-0.0456,2283,0.0718,0.1565,3618832,0.0185,0.0209,29,0.1154,-0.0333,0.6111,0.0817,-0.3889
201905,94606,"oakland, ca",NULL,585050,-0.025,-0.0711,15,0,0.0714,29,-0.1077,0.0545,12,0.5,0,0,NULL,NULL,4,NULL,NULL,12,0.3333,0.3333,478.9715418,-0.0804,-0.0045,1097,-0.0415,-0.2133,602840,-0.0629,-0.0741,27,0.125,0.1739,0.8,0.2,0.1571
201905,94552,"castro valley, ca",NULL,1213550,-0.0292,0.0091,22,1.2,0.4667,15.5,-0.3542,-0.3673,24,0.2,0.2,0,NULL,NULL,4,NULL,0,16,-0.2381,-0.3333,480.5762341,-0.031,-0.0685,2303,-0.0156,0.0039,1382709,0.0681,0.0709,38,0.2258,-0.0256,0.7273,-1.3727,-0.8727
201905,94925,"corte madera, ca",NULL,1629050,0.1677,-0.0401,16,0,1,19.5,0.3448,-0.4507,12,-0.4,0.5,0,NULL,NULL,8,NULL,NULL,6,0.5,0.5,765.6926257,-0.0044,-0.0941,2206,0.262,0.0644,1783665,0.1684,-0.5364,22,0.1,0.8333,0.375,0.125,-0.125
201905,94949,"novato, ca",*,1202550,-0.0642,NULL,52,0.3684,NULL,35.5,0.2456,NULL,24,-0.1429,1,0,NULL,NULL,20,0.6667,NULL,8,0,-0.1111,491.3184597,-0.003,0.1211,2315,-0.0149,-0.1798,1256318,-0.0142,0.0321,60,0.3043,1.7273,0.1538,-0.0567,-0.5385
201905,94131,"san francisco, ca",NULL,1591550,-0.0047,-0.0006,26,0.2381,-0.0714,12.5,-0.5536,-0.4565,32,0.6,0,0,NULL,NULL,0,-1,NULL,23,-0.1154,-0.2069,959.3450735,0.0201,0.1032,1536.5,0.0745,0.0502,1606088,-0.0636,-0.1877,49,0.0426,-0.1404,0.8846,-0.3535,-0.1511
